Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,EndDate,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
158560,Hulda,Kvam,Hulda Kvam,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,37384.0,Married,Star,2018-12-11,,4014.45,Standard,1,2025-10-13,2498,154,48,326542.8,32648.98,23693.1,234.7,0.7256918899150907,0.3116883116883117
417584,Lucina,Moncion,Lucina Moncion,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,37384.0,Married,Star,2017-05-17,,4014.45,Standard,1,2025-10-13,3071,210,31,376689.1,37663.61,9549.4,95.0,0.253544469051161,0.14761904761904762
566033,Cruz,Arlt,Cruz Arlt,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Urban,0.0,Married,Star,2018-06-16,2019-07-23,4015.21,Standard,0,2019-07-23,402,0,0,0.0,0.0,0.0,0.0,0.0,0.0
957912,Lacy,Georgopoulos,Lacy Georgopoulos,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,80055.0,Married,Star,2021-02-17,,4015.34,2021 Promotion,1,2025-10-13,1699,189,49,375707.2,37563.72,0.0,0.0,0.0,0.25925925925925924
425854,Tobi,Sather,Tobi Sather,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,High School or Below,Rural,10074.0,Married,Star,2019-11-22,,4016.13,Standard,1,2025-10-13,2152,195,37,356435.1,35638.21,9946.5,98.8,0.2790965090558701,0.18974358974358974
174896,Freeman,Decristoforo,Freeman Decristoforo,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Urban,0.0,Single,Star,2018-04-16,2018-12-16,4016.54,Standard,0,2018-12-16,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0
695855,Mac,Dering,Mac Dering,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Divorced,Star,2016-04-07,,4019.38,Standard,1,2025-10-13,3476,162,22,383275.7,38322.77,6560.7,64.6,0.1711958712796596,0.13580246913580246
699511,Tiffany,Baradi,Tiffany Baradi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Rural,0.0,Divorced,Star,2017-07-06,,4019.38,Standard,1,2025-10-13,3021,158,42,206787.9,20675.489999999998,0.0,0.0,0.0,0.26582278481012656
377322,Lura,Blyden,Lura Blyden,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Urban,41833.0,Married,Star,2019-05-08,,4023.81,Standard,1,2025-10-13,2350,260,93,435086.7,43499.57,27489.1,272.4,0.6319395800924009,0.3576923076923077
511053,Meghan,Douyon,Meghan Douyon,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,41833.0,Married,Star,2018-03-13,,4023.81,Standard,1,2025-10-13,2771,172,12,346570.8,34651.18,11878.8,117.8,0.34281083645636307,0.06976744186046512
890753,Faustina,Sempek,Faustina Sempek,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Urban,0.0,Married,Star,2020-09-02,,4025.1,Standard,1,2025-10-13,1867,92,13,94183.1,9411.61,11561.5,114.0,1.2284295673110126,0.14130434782608695
796670,Maryetta,Castera,Maryetta Castera,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,21359.0,Married,Star,2017-02-12,,4035.68,Standard,1,2025-10-13,3165,241,73,482984.1,48289.51,9336.0,92.7,0.19333391454997162,0.3029045643153527
556136,Grisel,Kapps,Grisel Kapps,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Rural,0.0,Married,Star,2020-01-25,,4035.77,Standard,1,2025-10-13,2088,191,50,519252.2,51918.92,8038.9,79.8,0.15483565528712848,0.2617801047120419
513081,Louis,Beaucage,Louis Beaucage,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,90760.0,Married,Star,2018-11-05,,4037.5,Standard,1,2025-10-13,2534,142,61,402204.1,40211.11,24747.7,244.1,0.6154443386417336,0.4295774647887324
930718,Willena,Ledee,Willena Ledee,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,High School or Below,Suburban,21586.0,Married,Star,2018-07-14,,4037.55,Standard,1,2025-10-13,2648,257,47,509069.3,50899.33,16873.9,167.2,0.33151516925664837,0.1828793774319066
235872,Ima,Ghiloni,Ima Ghiloni,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Doctor,Urban,13330.0,Single,Star,2016-03-20,,4046.94,Standard,1,2025-10-13,3494,216,40,275946.1,27586.01,19207.1,191.9,0.6962623445724844,0.18518518518518517
881142,Luanna,Hatlee,Luanna Hatlee,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Doctor,Suburban,13330.0,Single,Star,2019-09-27,2020-05-27,4046.94,Standard,0,2020-05-27,243,63,21,156136.3,15610.93,13075.8,127.3,0.8376054469528721,0.3333333333333333
295147,Timothy,Loli,Timothy Loli,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Urban,92801.0,Married,Star,2020-05-21,,4048.16,Standard,1,2025-10-13,1971,159,67,410938.3,41086.53,23369.0,231.3,0.5687752165977511,0.42138364779874216
306110,Janel,Ynocencio,Janel Ynocencio,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,44661.0,Married,Star,2016-05-12,,4053.37,Standard,1,2025-10-13,3441,139,33,310530.0,31048.3,19483.0,192.3,0.6275061758614804,0.23741007194244604
295217,Ruthanne,Cavicchi,Ruthanne Cavicchi,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Urban,11621.0,Divorced,Star,2019-06-06,,4059.57,Standard,1,2025-10-13,2321,135,39,278465.8,27840.58,21573.7,212.7,0.7749012412816112,0.28888888888888886
711363,Mariella,Corkron,Mariella Corkron,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Suburban,0.0,Married,Star,2021-04-24,2021-12-24,4064.11,2021 Promotion,0,2021-12-24,244,46,8,81823.0,8180.0,0.0,0.0,0.0,0.17391304347826086
591731,Mindy,Sadee,Mindy Sadee,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,26599.0,Married,Star,2016-09-25,,4064.18,Standard,1,2025-10-13,3305,227,68,505543.1,50544.41,10212.5,100.7,0.20205003876788746,0.29955947136563876
326905,Joel,Guyette,Joel Guyette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Married,Star,2020-02-07,,4068.09,Standard,1,2025-10-13,2075,184,30,268587.3,26849.53,5912.0,59.0,0.22019007409068242,0.16304347826086957
375511,Brandon,Geissler,Brandon Geissler,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,37435.0,Single,Star,2017-07-06,,4070.05,Standard,1,2025-10-13,3021,253,53,558371.4,55829.54,19489.9,193.2,0.34909655354495134,0.20948616600790515
485283,Magali,Bilich,Magali Bilich,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,96443.0,Single,Star,2020-09-05,,4072.85,Standard,1,2025-10-13,1864,74,23,201306.7,20127.47,4631.0,46.0,0.23008356241494832,0.3108108108108108
760158,Claudette,Ganga,Claudette Ganga,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,29549.0,Divorced,Star,2021-02-18,,4076.63,2021 Promotion,1,2025-10-13,1698,59,5,138382.0,13836.0,2417.0,24.0,0.17468921653657127,0.0847457627118644
797685,Malka,Policicchio,Malka Policicchio,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Suburban,0.0,Married,Star,2020-06-03,,4079.13,Standard,1,2025-10-13,1958,141,34,268737.7,26867.77,18126.8,181.0,0.6746670825304817,0.24113475177304963
216467,Misti,Hussein,Misti Hussein,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Doctor,Suburban,13483.0,Married,Star,2017-07-13,,4083.56,Standard,1,2025-10-13,3014,163,18,398249.2,39815.62,7339.0,72.0,0.18432464444858573,0.11042944785276074
958839,Carleen,Isaac,Carleen Isaac,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Doctor,Rural,13483.0,Married,Star,2021-08-16,,4083.56,Standard,1,2025-10-13,1519,31,8,63110.0,6310.0,0.0,0.0,0.0,0.25806451612903225
539673,Song,Wiesen,Song Wiesen,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,24123.0,Married,Star,2018-02-20,2021-06-06,4087.51,Standard,0,2021-06-06,1202,152,12,271320.4,27129.04,7634.2,76.0,0.2814032490644711,0.07894736842105263
484718,Rubi,Mccluney,Rubi Mccluney,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,60759.0,Single,Star,2015-06-24,,4089.46,Standard,1,2025-10-13,3764,198,32,372660.4,37254.54,20617.5,202.5,0.553422482199485,0.16161616161616163
528492,Lynn,Chestnut,Lynn Chestnut,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,38884.0,Married,Star,2018-06-09,2021-11-18,4090.75,Standard,0,2021-11-18,1258,237,50,453682.5,45361.85,12220.8,121.6,0.26940700169856385,0.2109704641350211
995091,Devon,Arns,Devon Arns,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,32180.0,Married,Star,2020-09-15,,4095.2,Standard,1,2025-10-13,1854,62,13,132898.6,13286.06,4097.0,40.0,0.3083683198781279,0.20967741935483872
632793,Kenneth,Mcfan,Kenneth Mcfan,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,High School or Below,Suburban,20079.0,Single,Star,2019-06-21,,4097.37,Standard,1,2025-10-13,2306,172,49,347037.1,34697.71,7772.9,76.0,0.22401766571914977,0.28488372093023256
912220,Jammie,Hyon,Jammie Hyon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,High School or Below,Suburban,20079.0,Single,Star,2016-08-18,2017-04-18,4097.37,Standard,0,2017-04-18,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0
382197,Marianne,Kirtley,Marianne Kirtley,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,51193.0,Married,Star,2020-10-30,2021-06-30,4100.47,Standard,0,2021-06-30,243,47,12,61075.3,6104.73,3683.0,36.0,0.6033026849672304,0.2553191489361702
705196,Eddy,Bitner,Eddy Bitner,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,2016-11-26,,4101.94,Standard,1,2025-10-13,3243,274,69,395271.7,39517.87,14946.0,147.0,0.37820864333022,0.2518248175182482
123094,Clara,Driesenga,Clara Driesenga,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,82427.0,Married,Star,2021-01-16,,4103.85,Standard,1,2025-10-13,1731,79,22,144194.0,14416.0,2538.0,25.0,0.17605438401775805,0.27848101265822783
821515,Tabitha,Forkey,Tabitha Forkey,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,39492.0,Married,Star,2021-03-12,,4105.58,2021 Promotion,1,2025-10-13,1676,22,1,56331.0,5630.0,0.0,0.0,0.0,0.045454545454545456
119488,Britteny,Course,Britteny Course,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,2020-06-27,,4108.26,Standard,1,2025-10-13,1934,158,18,269104.3,26902.829999999998,0.0,0.0,0.0,0.11392405063291139
287750,Angella,Kuchta,Angella Kuchta,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Rural,0.0,Single,Star,2015-08-21,,4109.31,Standard,1,2025-10-13,3706,209,69,404204.8,40411.78,22920.9,226.1,0.5671836281401117,0.33014354066985646
735846,Warner,Brogley,Warner Brogley,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,86657.0,Married,Star,2015-08-31,,4109.79,Standard,1,2025-10-13,3696,194,68,475566.9,47547.29,26884.1,266.2,0.5654181342406686,0.35051546391752575
606026,Joyce,Cocca,Joyce Cocca,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,31842.0,Single,Star,2018-07-24,,4110.62,Standard,1,2025-10-13,2638,250,37,436740.7,43665.37,12507.9,123.0,0.28644896401885517,0.148
460291,Yolando,Pecue,Yolando Pecue,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,32210.0,Divorced,Star,2018-09-02,,4111.2,Standard,1,2025-10-13,2598,216,48,435522.0,43542.7,0.0,0.0,0.0,0.2222222222222222
743001,Verdell,Mcdearmon,Verdell Mcdearmon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,65085.0,Married,Star,2020-05-14,,4111.89,Standard,1,2025-10-13,1978,125,17,237937.4,23787.54,12588.2,124.0,0.5291930144941427,0.136
869799,Calista,Brucken,Calista Brucken,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,65085.0,Married,Star,2018-03-17,,4111.89,Standard,1,2025-10-13,2767,119,29,232774.4,23273.34,5766.0,57.0,0.24775128967307658,0.24369747899159663
520321,Rachele,Mazingo,Rachele Mazingo,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Doctor,Suburban,25030.0,Married,Star,2018-09-12,2019-05-12,4112.84,Standard,0,2019-05-12,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170585,Kimiko,Saturnio,Kimiko Saturnio,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,69379.0,Single,Star,2016-08-28,,4118.59,Standard,1,2025-10-13,3333,194,64,357863.6,35777.66,6013.5,58.9,0.1680797458525795,0.32989690721649484
188340,Mai,Husain,Mai Husain,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,69379.0,Single,Star,2020-04-22,,4118.59,Standard,1,2025-10-13,2000,231,51,452769.8,45268.68,18230.9,180.1,0.40272656503348453,0.22077922077922077
670817,Caitlin,Bulman,Caitlin Bulman,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,69379.0,Single,Star,2019-12-16,,4118.59,Standard,1,2025-10-13,2128,250,50,546494.8,54643.08,10845.2,108.3,0.19847343890571323,0.2
509513,Billy,Mearse,Billy Mearse,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Single,Star,2015-12-09,,4121.25,Standard,1,2025-10-13,3596,238,53,394108.6,39402.66,8998.4,89.3,0.2283703689040283,0.22268907563025211
779247,Tesha,Deeley,Tesha Deeley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,75272.0,Married,Star,2015-09-19,,4122.57,Standard,1,2025-10-13,3677,251,46,356747.4,35666.54,4369.0,43.0,0.12249576213448235,0.18326693227091634
111255,Norene,Barahona,Norene Barahona,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,High School or Below,Urban,24732.0,Married,Star,2016-03-02,,4122.96,Standard,1,2025-10-13,3512,215,46,527935.3,52784.63,0.0,0.0,0.0,0.21395348837209302
763061,Valene,Brayman,Valene Brayman,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,34080.0,Married,Star,2017-04-04,,4126.61,Standard,1,2025-10-13,3114,111,12,257009.9,25695.89,7930.6,77.9,0.3086330148517915,0.10810810810810811
509108,Letha,Vancleve,Letha Vancleve,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,2021-04-13,,4132.59,2021 Promotion,1,2025-10-13,1644,31,18,29620.0,2961.0,0.0,0.0,0.0,0.5806451612903226
428919,Leona,Parraga,Leona Parraga,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,35945.0,Divorced,Star,2018-07-25,,4139.9,Standard,1,2025-10-13,2637,168,48,347778.3,34771.73,0.0,0.0,0.0,0.2857142857142857
139863,Ariel,Greenberg,Ariel Greenberg,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,48263.0,Married,Star,2018-10-10,,4142.56,Standard,1,2025-10-13,2560,157,47,339933.8,33987.18,12849.7,125.4,0.37807490942172906,0.29936305732484075
695755,Horace,Astolfi,Horace Astolfi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,64478.0,Married,Star,2015-04-03,,4144.87,Standard,1,2025-10-13,3846,0,0,0.0,0.0,0.0,0.0,0.0,0.0
355331,Angelo,Kyler,Angelo Kyler,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Suburban,0.0,Divorced,Star,2016-07-07,,4145.02,Standard,1,2025-10-13,3385,267,91,328911.6,32883.06,34855.7,342.9,1.0599895508508028,0.3408239700374532
578837,Carmelia,Carbonneau,Carmelia Carbonneau,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Single,Star,2015-05-07,,4152.65,Standard,1,2025-10-13,3812,145,43,467605.2,46755.32,13645.0,136.1,0.2918384474750681,0.296551724137931
603248,Lynwood,Overmyer,Lynwood Overmyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Married,Star,2019-02-10,2019-10-10,4157.7,Standard,0,2019-10-10,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
467182,Hubert,Rattay,Hubert Rattay,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,96263.0,Married,Star,2016-12-25,2021-10-22,4160.02,Standard,0,2021-10-22,1762,215,48,349728.8,34964.18,13963.0,137.0,0.399351564944466,0.22325581395348837
601407,Karena,Cardone,Karena Cardone,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,55897.0,Married,Star,2018-09-13,,4165.17,Standard,1,2025-10-13,2587,155,19,258423.8,25838.38,0.0,0.0,0.0,0.12258064516129032
700871,Ilene,Newman,Ilene Newman,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,58299.0,Married,Star,2018-12-26,,4165.25,Standard,1,2025-10-13,2483,200,41,280907.5,28082.35,0.0,0.0,0.0,0.205
203809,Stefani,Hiney,Stefani Hiney,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,17161.0,Married,Star,2015-07-02,,4165.35,Standard,1,2025-10-13,3756,0,0,0.0,0.0,0.0,0.0,0.0,0.0
705589,Jaclyn,Waelti,Jaclyn Waelti,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0.0,Single,Star,2015-05-22,,4165.99,Standard,1,2025-10-13,3797,246,73,503315.0,50320.6,3354.0,33.0,0.06665262337889453,0.2967479674796748
746060,Bonita,Fyke,Bonita Fyke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0.0,Married,Star,2017-04-20,,4167.09,Standard,1,2025-10-13,3098,225,61,413014.7,41294.07,6292.8,62.7,0.152389919424266,0.27111111111111114
469718,Dusty,Luckadoo,Dusty Luckadoo,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56901.0,Married,Star,2016-01-13,,4167.42,Standard,1,2025-10-13,3561,203,28,495252.0,49517.9,9142.8,91.2,0.18463626284636464,0.13793103448275862
164429,Elli,Lefaver,Elli Lefaver,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,35457.0,Single,Star,2015-09-25,,4169.36,Standard,1,2025-10-13,3671,218,69,480427.7,48033.87,24536.8,244.0,0.5108228839358561,0.3165137614678899
708373,Petronila,Mckinnon,Petronila Mckinnon,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,35457.0,Single,Star,2020-03-26,,4169.36,Standard,1,2025-10-13,2027,205,41,435605.4,43554.34,0.0,0.0,0.0,0.2
225088,Audrie,Wolfgramm,Audrie Wolfgramm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310.0,Married,Star,2018-09-25,,4170.34,Standard,1,2025-10-13,2575,174,37,418112.1,41803.01,0.0,0.0,0.0,0.21264367816091953
100214,Loren,Juenemann,Loren Juenemann,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837.0,Married,Star,2018-08-06,,4170.57,Standard,1,2025-10-13,2625,144,17,364601.7,36453.77,12908.6,127.3,0.35410877942116825,0.11805555555555555
459999,Kimberlee,Jubic,Kimberlee Jubic,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462.0,Single,Star,2020-09-19,,4170.69,Standard,1,2025-10-13,1850,106,23,164946.8,16490.78,5819.0,58.0,0.3528638427048327,0.2169811320754717
553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462.0,Single,Star,2017-12-11,2018-08-11,4170.69,Standard,0,2018-08-11,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268128,Deeann,Yslava,Deeann Yslava,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108.0,Married,Star,2016-01-23,,4177.88,Standard,1,2025-10-13,3551,212,48,378765.5,37867.25,15198.099999999999,150.1,0.40135209184717663,0.22641509433962265
930584,Winston,Bjornberg,Winston Bjornberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Star,2018-07-31,,4185.76,Standard,1,2025-10-13,2631,199,66,315550.6,31544.16,7111.7,70.3,0.22545219146745388,0.3316582914572864
327796,Hanna,Eblin,Hanna Eblin,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,2020-06-09,,4191.06,Standard,1,2025-10-13,1952,125,38,285041.9,28500.09,2932.0,29.0,0.1028768681081358,0.304
947467,Milton,Ramal,Milton Ramal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,24641.0,Married,Star,2018-02-26,,4196.43,Standard,1,2025-10-13,2786,188,35,292391.0,29233.5,14756.0,145.0,0.5047633707903604,0.18617021276595744
743510,Agueda,Botello,Agueda Botello,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Star,2019-05-21,,4196.65,Standard,1,2025-10-13,2337,134,27,250510.5,25046.35,3276.0,32.0,0.13079750143234445,0.20149253731343283
580324,Rima,Manetta,Rima Manetta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39913.0,Married,Star,2016-06-18,,4198.03,Standard,1,2025-10-13,3404,149,47,407057.0,40698.2,16904.3,167.2,0.41535743595539854,0.31543624161073824
845613,Jerald,Shiring,Jerald Shiring,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,30598.0,Married,Star,2021-10-13,2019-06-13,4198.03,Standard,0,2019-06-13,-853,12,4,31562.0,3155.0,5754.0,57.0,1.823771790808241,0.3333333333333333
936088,Tierra,Lumbert,Tierra Lumbert,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598.0,Married,Star,2021-02-28,,4198.03,2021 Promotion,1,2025-10-13,1688,224,46,426909.5,42682.55,0.0,0.0,0.0,0.20535714285714285
423324,Florencio,Earps,Florencio Earps,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510.0,Divorced,Star,2020-12-10,,4200.37,Standard,1,2025-10-13,1768,35,4,40377.0,4035.0,0.0,0.0,0.0,0.11428571428571428
101945,Dinorah,Squillace,Dinorah Squillace,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057.0,Married,Star,2016-11-25,,4202.66,Standard,1,2025-10-13,3244,192,21,372439.8,37235.98,10085.0,100.0,0.27084019273831383,0.109375
713636,Ana,Herdes,Ana Herdes,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097.0,Married,Star,2017-08-09,,4212.8,Standard,1,2025-10-13,2987,194,31,418253.2,41817.62,4474.0,44.0,0.10698839388755266,0.15979381443298968
302509,Shon,Pernice,Shon Pernice,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,12160.0,Married,Star,2020-03-30,,4213.92,Standard,1,2025-10-13,2023,133,54,206378.3,20631.53,0.0,0.0,0.0,0.40601503759398494
789421,Meda,Massoud,Meda Massoud,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,2019-11-25,,4217.86,Standard,1,2025-10-13,2149,152,25,511971.0,51190.6,0.0,0.0,0.0,0.16447368421052633
